datetime,open,high,low,close,volume
2025-10-20 09:05:00,257.58,257.62,257.0,257.256,42495
2025-10-20 09:10:00,257.3,257.32,257.05,257.13,26303
2025-10-20 09:15:00,257.1295,257.1325,256.78,257.0,50621
2025-10-20 09:20:00,257.0793,257.33,257.0,257.14,55309
2025-10-20 09:25:00,257.1,257.13,255.42,255.83,232970
2025-10-20 09:30:00,255.885,259.21,255.63,258.4,4893686
2025-10-20 09:35:00,258.4,258.71,257.7301,258.3,1457829
2025-10-20 09:40:00,258.36,258.96,258.27,258.45,1210384
2025-10-20 09:45:00,258.47,258.62,257.74,258.085,914951
2025-10-20 09:50:00,258.09,259.14,258.01,258.89,1264673
2025-10-20 09:55:00,258.91,259.87,258.42,258.9775,2325719
2025-10-20 10:00:00,259.0,259.5699,258.4201,258.88,1331733
2025-10-20 10:05:00,258.87,258.99,258.46,258.48,935551
2025-10-20 10:10:00,258.48,258.82,255.772,258.66,956251
2025-10-20 10:15:00,258.68,258.75,258.4001,258.46,661103
2025-10-20 10:20:00,258.45,259.0,258.445,258.865,778279
2025-10-20 10:25:00,258.88,259.77,258.805,259.505,1120254
2025-10-20 10:30:00,259.49,260.2,259.07,259.6,2662510
2025-10-20 10:35:00,259.6137,260.39,259.21,259.585,1613018
2025-10-20 10:40:00,259.57,260.06,259.49,259.7,873962
2025-10-20 10:45:00,259.7199,260.53,259.61,260.47,1030347
2025-10-20 10:50:00,260.47,261.25,260.1273,261.21,1420168
2025-10-20 10:55:00,261.21,261.63,261.13,261.57,1208068
2025-10-20 11:00:00,261.58,263.0499,261.52,262.71,4391871
2025-10-20 11:05:00,262.71,262.78,262.17,262.52,1267476
2025-10-20 11:10:00,262.55,263.47,262.55,262.77,2032156
2025-10-20 11:15:00,262.79,263.14,262.24,263.14,1635591
2025-10-20 11:20:00,263.13,263.49,263.1104,263.25,1176853
2025-10-20 11:25:00,263.27,263.55,262.46,262.57,1378663
2025-10-20 11:30:00,262.55,263.09,262.4175,263.05,766626
2025-10-20 11:35:00,263.07,263.55,262.8644,263.4201,957772
2025-10-20 11:40:00,263.45,263.59,262.91,263.5488,962442
2025-10-20 11:45:00,263.55,264.36,263.43,264.2,1487591
2025-10-20 11:50:00,264.21,264.375,263.62,264.05,1657003
2025-10-20 11:55:00,264.06,264.08,263.05,263.31,1085248
2025-10-20 12:00:00,263.32,263.73,263.04,263.46,1018398
2025-10-20 12:05:00,263.46,264.23,263.455,263.631,1924817
2025-10-20 12:10:00,263.64,263.9899,263.05,263.1164,983814
2025-10-20 12:15:00,263.1,263.47,263.03,263.25,1595875
2025-10-20 12:20:00,263.2205,263.28,262.8101,263.07,672484
2025-10-20 12:25:00,263.03,263.65,262.96,263.49,652580
2025-10-20 12:30:00,263.48,263.7,263.3601,263.4601,560460
2025-10-20 12:35:00,263.46,263.6298,263.23,263.301,743951
2025-10-20 12:40:00,263.3,263.32,262.72,262.8,740292
2025-10-20 12:45:00,262.82,262.95,262.65,262.91,665538
2025-10-20 12:50:00,262.92,263.56,262.92,263.45,829166
2025-10-20 12:55:00,263.47,263.67,263.3514,263.62,619451
2025-10-20 13:00:00,263.6101,263.95,263.52,263.945,584337
2025-10-20 13:05:00,263.945,264.17,263.68,264.14,990969
2025-10-20 13:10:00,264.16,264.22,263.25,263.3497,902631
2025-10-20 13:15:00,263.322,263.49,263.02,263.43,771856
2025-10-20 13:20:00,263.442,263.57,263.17,263.25,327752
2025-10-20 13:25:00,263.25,263.26,262.8809,263.165,335687
2025-10-20 13:30:00,263.165,263.22,263.04,263.05,299042
2025-10-20 13:35:00,263.06,263.2,262.97,263.0687,361366
2025-10-20 13:40:00,263.08,263.17,263.0032,263.035,292471
2025-10-20 13:45:00,263.035,263.39,262.91,263.34,383857
2025-10-20 13:50:00,263.34,263.34,262.96,262.99,383146
2025-10-20 13:55:00,263.0,263.05,262.826,262.925,594035
2025-10-20 14:00:00,262.92,263.375,262.79,263.35,436646
2025-10-20 14:05:00,263.35,263.415,263.12,263.2,338047
2025-10-20 14:10:00,263.2,263.68,263.2,263.67,560228
2025-10-20 14:15:00,263.6799,263.73,263.36,263.53,444461
2025-10-20 14:20:00,263.531,263.805,263.5,263.73,322126
2025-10-20 14:25:00,263.73,263.83,263.67,263.73,358933
2025-10-20 14:30:00,263.74,263.755,263.34,263.5481,529457
2025-10-20 14:35:00,263.55,263.67,263.435,263.5,334675
2025-10-20 14:40:00,263.495,263.495,263.25,263.37,442033
2025-10-20 14:45:00,263.37,263.43,263.04,263.24,386238
2025-10-20 14:50:00,263.25,263.33,263.06,263.1798,351884
2025-10-20 14:55:00,263.18,263.3615,263.12,263.28,295809
2025-10-20 15:00:00,263.3,263.6743,263.2006,263.5882,428327
2025-10-20 15:05:00,263.57,263.81,263.4728,263.74,782872
2025-10-20 15:10:00,263.75,263.763,263.4101,263.5,431199
2025-10-20 15:15:00,263.5,263.5,263.22,263.44,391352
2025-10-20 15:20:00,263.455,263.455,263.21,263.41,487277
2025-10-20 15:25:00,263.4199,263.6,263.245,263.42,561953
2025-10-20 15:30:00,263.44,263.79,263.38,263.72,588593
2025-10-20 15:35:00,263.71,263.86,263.596,263.79,677588
2025-10-20 15:40:00,263.79,263.82,263.51,263.535,709332
2025-10-20 15:45:00,263.53,263.7,263.4,263.645,732805
2025-10-20 15:50:00,263.64,263.78,262.69,262.8101,1606745
2025-10-20 15:55:00,262.83,262.83,261.93,262.23,3706950
2025-10-20 16:00:00,262.24,262.5999,262.11,262.3011,16180980
2025-10-20 16:05:00,262.38,262.59,262.24,262.5699,42172
2025-10-20 16:10:00,262.5401,262.69,262.24,262.44,16464
2025-10-20 16:15:00,262.53,263.564,262.24,262.8,25901
2025-10-20 16:20:00,262.77,263.12,262.24,262.71,58718
2025-10-20 16:25:00,262.71,262.8,262.24,262.75,787435
2025-10-20 16:30:00,262.75,262.756,262.6,262.75,7902
2025-10-20 16:35:00,262.7,262.75,262.24,262.65,20242
2025-10-20 16:40:00,262.65,262.7,262.31,262.41,19828
2025-10-20 16:45:00,262.4,262.49,262.24,262.35,8024
2025-10-20 16:50:00,262.32,262.5,262.31,262.48,12890
2025-10-20 16:55:00,262.43,262.5,256.9307,262.45,8161
2025-10-20 17:00:00,262.43,262.55,261.894,262.55,20573
2025-10-20 17:05:00,262.5734,262.698,262.5,262.63,7583
2025-10-20 17:10:00,262.62,262.7,262.5,262.56,7674
2025-10-20 17:15:00,262.56,262.65,262.24,262.61,7143
2025-10-20 17:20:00,262.6,262.7,262.24,262.6482,100546
2025-10-20 17:25:00,262.63,262.69,262.57,262.58,5875
2025-10-20 17:30:00,262.57,262.6,198.15,262.55,4991
2025-10-20 17:35:00,262.55,262.64,262.24,262.5487,32103
2025-10-20 17:40:00,262.53,262.5999,262.24,262.52,84106
2025-10-20 17:45:00,262.52,262.65,262.5,262.64,4389
2025-10-20 17:50:00,262.59,262.65,262.59,262.61,2069
2025-10-20 17:55:00,262.59,262.65,262.5,262.61,8113
2025-10-20 18:00:00,262.61,262.65,262.5,262.6,3704
2025-10-20 18:05:00,262.6,262.64,262.5,262.64,2925
2025-10-20 18:10:00,262.65,262.75,262.6,262.68,6458
2025-10-20 18:15:00,262.72,262.85,262.68,262.85,10639
2025-10-20 18:20:00,262.85,262.9,262.24,262.8,8328
2025-10-20 18:25:00,262.8011,262.93,262.8,262.9087,4973
2025-10-20 18:30:00,262.86,262.91,262.71,262.75,6027
2025-10-20 18:35:00,262.7114,262.8,262.68,262.77,6010
2025-10-20 18:40:00,262.77,262.8,262.68,262.75,6572
2025-10-20 18:45:00,262.72,262.8,262.5,262.55,11510
2025-10-20 18:50:00,262.55,262.75,262.55,262.65,2025
2025-10-20 18:55:00,262.65,262.8,262.65,262.7391,2385
2025-10-20 19:00:00,262.73,262.9,262.73,262.8,3288
2025-10-20 19:05:00,262.8,262.93,262.75,262.8,1439
2025-10-20 19:10:00,262.7693,262.93,261.894,262.8493,3244
2025-10-20 19:15:00,262.8,262.9,262.8,262.8,5929
2025-10-20 19:20:00,262.81,262.9,262.56,262.6,6080
2025-10-20 19:25:00,262.6,262.77,262.55,262.68,3281
2025-10-20 19:30:00,262.67,262.8,262.57,262.8,3272
2025-10-20 19:35:00,262.77,262.8,262.58,262.65,4169
2025-10-20 19:40:00,262.727,262.73,262.61,262.6515,4681
2025-10-20 19:45:00,262.67,262.77,262.5501,262.58,5336
2025-10-20 19:50:00,262.5562,262.7,262.55,262.68,6888
2025-10-20 19:55:00,262.67,262.7,262.51,262.6,5569
2025-10-21 04:00:00,262.87,262.87,261.46,261.62,12570
2025-10-21 04:05:00,261.65,261.65,261.19,261.3,6220
2025-10-21 04:10:00,261.26,261.33,261.03,261.17,3199
2025-10-21 04:15:00,261.15,261.15,260.83,260.97,7370
2025-10-21 04:20:00,261.06,261.19,260.83,261.15,1583
2025-10-21 04:25:00,261.15,261.59,261.15,261.43,2915
2025-10-21 04:30:00,261.42,261.55,261.21,261.55,2002
2025-10-21 04:35:00,261.54,261.55,261.3,261.33,2201
2025-10-21 04:40:00,261.43,261.95,261.3,261.89,11801
2025-10-21 04:45:00,261.77,261.96,261.65,261.65,4153
2025-10-21 04:50:00,261.73,261.73,261.4,261.51,1858
2025-10-21 04:55:00,261.54,261.56,261.44,261.56,699
2025-10-21 05:00:00,261.56,261.7,261.46,261.64,1718
2025-10-21 05:05:00,261.69,261.77,261.62,261.66,1233
2025-10-21 05:10:00,261.73,261.74,261.63,261.68,1240
2025-10-21 05:15:00,261.74,261.82,261.6,261.68,10961
2025-10-21 05:20:00,261.68,261.79,261.61,261.66,876
2025-10-21 05:25:00,261.66,261.74,261.42,261.69,4454
2025-10-21 05:30:00,261.64,261.93,261.64,261.79,4401
2025-10-21 05:35:00,261.81,261.9,261.7,261.84,2775
2025-10-21 05:40:00,261.84,261.88,261.44,261.66,2357
2025-10-21 05:45:00,261.66,261.82,261.66,261.71,1048
2025-10-21 05:50:00,261.72,261.8,261.63,261.74,974
2025-10-21 05:55:00,261.73,261.85,261.64,261.85,4650
2025-10-21 06:00:00,261.84,262.09,261.78,261.91,6019
2025-10-21 06:05:00,261.98,262.03,261.89,261.96,808
2025-10-21 06:10:00,261.95,261.98,261.64,261.73,4513
2025-10-21 06:15:00,261.7,261.78,260.67,260.75,26913
2025-10-21 06:20:00,260.77,261.09,260.77,261.03,11755
2025-10-21 06:25:00,261.06,261.25,261.0,261.15,11069
2025-10-21 06:30:00,261.14,261.23,261.12,261.17,8795
2025-10-21 06:35:00,261.16,261.17,261.03,261.1,7763
2025-10-21 06:40:00,261.1,261.19,261.04,261.1,4909
2025-10-21 06:45:00,261.1,261.12,261.09,261.1,672
2025-10-21 06:50:00,261.1,261.35,261.09,261.32,5642
2025-10-21 06:55:00,261.31,261.4,261.3,261.31,4118
2025-10-21 07:00:00,261.34,261.61,261.31,261.53,25790
2025-10-21 07:05:00,261.5,261.66,261.45,261.65,9634
2025-10-21 07:10:00,261.58,261.86,261.5,261.82,16326
2025-10-21 07:15:00,261.85,262.05,261.8,261.91,12153
2025-10-21 07:20:00,261.93,261.95,261.65,261.65,5242
2025-10-21 07:25:00,261.6,261.67,261.49,261.65,11551
2025-10-21 07:30:00,261.63,261.82,261.5,261.78,7058
2025-10-21 07:35:00,261.82,261.83,261.59,261.6,4409
2025-10-21 07:40:00,261.64,261.77,261.61,261.7,3512
2025-10-21 07:45:00,261.74,261.8,261.6,261.8,7115
2025-10-21 07:50:00,261.72,261.72,261.62,261.66,9650
2025-10-21 07:55:00,261.65,261.809,261.63,261.809,8043
2025-10-21 08:00:00,261.11,262.5707,247.8399,261.9,143727
2025-10-21 08:05:00,261.94,262.08,250.96,261.97,22628
2025-10-21 08:10:00,261.95,262.19,261.85,262.0667,16912
2025-10-21 08:15:00,262.13,262.17,261.85,262.0,8103
2025-10-21 08:20:00,262.13,262.13,261.91,262.0,18898
2025-10-21 08:25:00,262.02,262.099,261.7,261.81,23660
2025-10-21 08:30:00,261.73,261.88,261.57,261.59,17330
2025-10-21 08:35:00,261.66,261.66,261.48,261.5212,13233
2025-10-21 08:40:00,261.56,261.77,261.43,261.6,17856
2025-10-21 08:45:00,261.65,261.88,261.65,261.8,12064
2025-10-21 08:50:00,261.81,261.89,261.61,261.7744,16151
2025-10-21 08:55:00,261.85,262.24,261.43,261.47,102529
2025-10-21 09:00:00,261.45,261.95,261.43,261.83,21852
2025-10-21 09:05:00,261.89,261.89,261.5,261.63,26402
2025-10-21 09:10:00,261.65,261.88,261.52,261.75,25981
2025-10-21 09:15:00,261.78,261.93,261.63,261.7,7247
2025-10-21 09:20:00,261.71,261.95,261.63,261.8,33402
2025-10-21 09:25:00,261.8,262.0,261.21,261.85,84001
2025-10-21 09:30:00,261.88,263.31,261.83,263.31,3266850
2025-10-21 09:35:00,263.29,264.83,263.11,264.74,2365179
2025-10-21 09:40:00,264.74,265.0,263.51,264.38,2024050
2025-10-21 09:45:00,264.42,264.5205,263.26,263.675,1124636
2025-10-21 09:50:00,263.6761,265.29,263.55,263.573,1983006
2025-10-21 09:55:00,263.61,264.08,262.93,263.805,1136928
2025-10-21 10:00:00,263.79,264.6,263.54,264.2101,1028941
2025-10-21 10:05:00,264.22,264.6,263.8,264.5,693048
2025-10-21 10:10:00,264.48,264.64,263.62,263.79,753655
2025-10-21 10:15:00,263.79,264.19,263.22,263.85,763566
2025-10-21 10:20:00,263.84,264.25,263.58,264.0,429607
2025-10-21 10:25:00,263.97,264.0281,263.41,263.4999,515206
2025-10-21 10:30:00,263.46,263.67,263.06,263.39,632787
2025-10-21 10:35:00,263.3514,263.83,263.33,263.46,323776
2025-10-21 10:40:00,263.4799,263.64,262.77,262.93,406436
2025-10-21 10:45:00,262.93,263.23,262.71,263.035,439580
2025-10-21 10:50:00,263.0351,263.24,262.53,262.72,454091
2025-10-21 10:55:00,262.71,263.105,262.7001,263.0499,410897
2025-10-21 11:00:00,263.08,263.18,262.725,262.914,303836
2025-10-21 11:05:00,262.93,263.3599,262.7,263.2201,339254
2025-10-21 11:10:00,263.22,263.42,262.87,262.985,384322
2025-10-21 11:15:00,263.0,263.12,262.5,262.9199,337637
2025-10-21 11:20:00,262.905,262.96,262.7,262.73,245683
2025-10-21 11:25:00,262.73,263.753,262.7,263.662,442899
2025-10-21 11:30:00,263.67,264.03,263.67,263.8799,439457
2025-10-21 11:35:00,263.85,264.28,263.78,264.2101,547971
2025-10-21 11:40:00,264.225,264.535,263.78,263.9085,566128
2025-10-21 11:45:00,263.91,264.1999,263.8067,263.93,332238
2025-10-21 11:50:00,263.9323,264.17,263.91,263.93,246375
2025-10-21 11:55:00,263.92,264.27,263.83,264.12,1295198
2025-10-21 12:00:00,264.11,264.387,263.95,264.02,363126
2025-10-21 12:05:00,264.0001,264.03,263.56,263.705,303793
2025-10-21 12:10:00,263.69,263.7,263.49,263.6249,260727
2025-10-21 12:15:00,263.63,263.773,263.33,263.345,298385
2025-10-21 12:20:00,263.3414,263.57,263.18,263.25,621744
2025-10-21 12:25:00,263.24,263.3,263.0801,263.17,238741
2025-10-21 12:30:00,263.16,263.41,263.1,263.205,201687
2025-10-21 12:35:00,263.2,263.35,263.08,263.3199,215794
2025-10-21 12:40:00,263.31,263.3977,263.18,263.2341,138689
2025-10-21 12:45:00,263.24,263.37,263.1,263.14,318013
2025-10-21 12:50:00,263.15,263.3,262.85,262.88,300443
2025-10-21 12:55:00,262.875,263.1988,262.85,263.07,204064
2025-10-21 13:00:00,263.065,263.2885,262.835,263.25,236988
2025-10-21 13:05:00,263.27,263.67,263.23,263.6,300244
2025-10-21 13:10:00,263.61,263.6799,263.515,263.555,173838
2025-10-21 13:15:00,263.55,263.5599,263.321,263.4,221433
2025-10-21 13:20:00,263.41,263.4753,263.19,263.43,205658
2025-10-21 13:25:00,263.431,263.46,263.121,263.3265,154999
2025-10-21 13:30:00,263.3258,263.53,263.29,263.47,194730
2025-10-21 13:35:00,263.47,263.6,263.37,263.48,165042
2025-10-21 13:40:00,263.4887,263.81,263.47,263.6825,222736
2025-10-21 13:45:00,263.6818,263.7499,263.53,263.73,150539
2025-10-21 13:50:00,263.74,263.8093,263.635,263.75,323816
2025-10-21 13:55:00,263.75,263.9,263.69,263.77,410624
2025-10-21 14:00:00,263.7783,263.955,263.74,263.87,182604
2025-10-21 14:05:00,263.87,264.055,263.87,263.955,281608
2025-10-21 14:10:00,263.96,264.04,263.835,263.835,216278
2025-10-21 14:15:00,263.834,263.8545,263.625,263.72,199173
2025-10-21 14:20:00,263.72,263.8099,262.15,263.49,1064342
2025-10-21 14:25:00,263.52,263.7,263.33,263.4499,306190
2025-10-21 14:30:00,263.4496,263.7,263.4,263.5625,211724
2025-10-21 14:35:00,263.565,263.58,263.37,263.42,168807
2025-10-21 14:40:00,263.415,263.44,263.23,263.28,215877
2025-10-21 14:45:00,263.29,263.7399,263.27,263.67,406025
2025-10-21 14:50:00,263.68,263.72,263.3552,263.45,228099
2025-10-21 14:55:00,263.455,263.54,263.37,263.42,206746
2025-10-21 15:00:00,263.43,263.55,263.345,263.46,227716
2025-10-21 15:05:00,263.465,263.55,263.3701,263.53,259098
2025-10-21 15:10:00,263.53,263.57,263.22,263.335,430293
2025-10-21 15:15:00,263.335,263.5,263.29,263.36,265247
2025-10-21 15:20:00,263.355,263.45,263.14,263.17,417641
2025-10-21 15:25:00,263.165,263.3,262.95,263.085,394044
2025-10-21 15:30:00,263.09,263.15,262.87,262.965,328721
2025-10-21 15:35:00,262.96,263.165,262.91,263.07,287140
2025-10-21 15:40:00,263.06,263.21,262.94,262.98,363334
2025-10-21 15:45:00,262.98,263.08,262.83,262.91,346997
2025-10-21 15:50:00,262.92,263.14,262.52,262.63,674921
2025-10-21 15:55:00,262.63,263.16,262.47,262.84,1492365
2025-10-21 16:00:00,262.84,263.15,262.52,262.98,9461392
2025-10-21 16:05:00,263.0,263.02,262.57,262.89,99919
2025-10-21 16:10:00,262.89,262.91,262.6,262.632,240590
2025-10-21 16:15:00,262.77,262.9,262.6,262.76,1720
2025-10-21 16:20:00,262.75,262.8988,262.7,262.8,39242
2025-10-21 16:25:00,262.83,262.9,262.75,262.77,173204
2025-10-21 16:30:00,262.76,262.9,262.7,262.8,3940
2025-10-21 16:35:00,262.86,262.86,210.804,262.76,2268
2025-10-21 16:40:00,262.85,262.85,262.71,262.71,723
2025-10-21 16:45:00,262.74,262.8,262.61,262.67,2925
2025-10-21 16:50:00,262.67,262.86,259.6194,262.83,4488
2025-10-21 16:55:00,262.74,263.0,259.8858,262.85,5926
2025-10-21 17:00:00,262.98,263.0,262.85,262.97,2032
2025-10-21 17:05:00,262.92,263.0,259.8858,262.94,1749
2025-10-21 17:10:00,262.97,263.0,262.85,262.94,1378
2025-10-21 17:15:00,262.9985,263.0,262.72,262.72,6764
2025-10-21 17:20:00,262.77,262.91,262.71,262.84,18883
2025-10-21 17:25:00,262.75,262.9,262.68,262.78,1167
2025-10-21 17:30:00,262.79,262.89,262.68,262.73,280
2025-10-21 17:35:00,262.74,262.8847,262.68,262.8,936
2025-10-21 17:40:00,262.81,262.91,262.68,262.77,1692
2025-10-21 17:45:00,262.77,262.91,262.75,262.7607,2289
2025-10-21 17:50:00,262.9,262.9,262.65,262.76,3137
2025-10-21 17:55:00,262.78,262.91,262.66,262.71,2028
2025-10-21 18:00:00,262.6662,262.9,262.6,262.62,4251
2025-10-21 18:05:00,262.6,262.66,262.48,262.66,3187
2025-10-21 18:10:00,262.5,262.66,262.44,262.5035,991
2025-10-21 18:15:00,262.51,262.6,262.51,262.59,471
2025-10-21 18:20:00,262.6,262.64,262.55,262.61,1565
2025-10-21 18:25:00,262.6001,262.64,262.6,262.64,1125
2025-10-21 18:30:00,262.61,262.65,262.6,262.6001,915
2025-10-21 18:35:00,262.6018,262.65,262.6,262.61,151
2025-10-21 18:40:00,262.61,262.65,262.6,262.65,915
2025-10-21 18:45:00,262.65,262.65,262.6012,262.62,1020
2025-10-21 18:50:00,262.65,262.66,262.62,262.659,1166
2025-10-21 18:55:00,262.65,262.66,262.62,262.66,1942
2025-10-21 19:00:00,262.63,262.66,262.62,262.65,1131
2025-10-21 19:05:00,262.62,262.6588,262.55,262.56,4701
2025-10-21 19:10:00,262.552,262.56,262.5,262.5,1548
2025-10-21 19:15:00,262.56,262.6,262.5,262.55,712
2025-10-21 19:20:00,262.52,262.6,262.5012,262.56,540
2025-10-21 19:25:00,262.54,262.54,262.5,262.539,520
2025-10-21 19:30:00,262.52,262.54,262.5,262.53,1740
2025-10-21 19:35:00,262.54,262.5975,262.5,262.5975,542
2025-10-21 19:40:00,262.5975,262.6,262.4,262.56,3116
2025-10-21 19:45:00,262.56,262.6,262.38,262.46,2616
2025-10-21 19:50:00,262.46,262.6,262.3,262.6,2725
2025-10-21 19:55:00,262.57,262.6,262.21,262.3,7322
2025-10-22 04:00:00,263.0,263.19,262.08,262.38,2886
2025-10-22 04:05:00,262.37,262.5,262.36,262.38,826
2025-10-22 04:10:00,262.42,262.45,262.2,262.37,1895
2025-10-22 04:15:00,262.35,262.42,262.14,262.14,1386
2025-10-22 04:20:00,262.28,262.3,262.06,262.3,1420
2025-10-22 04:25:00,262.3,262.31,262.12,262.14,1064
2025-10-22 04:30:00,262.23,262.35,262.14,262.3,1732
2025-10-22 04:35:00,262.28,262.33,262.17,262.3,1390
2025-10-22 04:40:00,262.26,262.29,262.11,262.12,1943
2025-10-22 04:45:00,262.2,262.3,262.15,262.19,958
2025-10-22 04:50:00,262.18,262.3,262.11,262.23,1743
2025-10-22 04:55:00,262.25,262.28,262.17,262.27,461
2025-10-22 05:00:00,262.25,262.29,262.17,262.29,324
2025-10-22 05:05:00,262.22,262.22,261.85,261.93,2923
2025-10-22 05:10:00,261.89,261.99,261.7,261.8,3404
2025-10-22 05:15:00,261.81,261.89,261.61,261.75,1254
2025-10-22 05:20:00,261.75,261.94,261.68,261.84,2700
2025-10-22 05:25:00,261.85,262.28,261.7,261.7,16376
2025-10-22 05:30:00,261.65,261.99,259.5,260.74,36970
2025-10-22 05:35:00,260.73,261.35,260.36,260.8,9871
2025-10-22 05:40:00,260.85,261.43,260.85,261.09,9670
2025-10-22 05:45:00,261.08,261.34,260.83,261.26,5053
2025-10-22 05:50:00,261.23,261.29,261.03,261.12,1220
2025-10-22 05:55:00,261.12,261.2,261.06,261.16,1124
2025-10-22 06:00:00,261.17,261.27,260.65,261.05,7499
2025-10-22 06:05:00,260.83,261.04,260.83,260.96,166
2025-10-22 06:10:00,260.89,260.89,260.65,260.75,921
2025-10-22 06:15:00,260.67,261.14,260.62,260.76,5652
2025-10-22 06:20:00,260.72,260.87,260.55,260.84,5040
2025-10-22 06:25:00,260.75,260.93,260.73,260.83,1464
2025-10-22 06:30:00,260.81,260.99,260.68,260.79,2621
2025-10-22 06:35:00,260.94,260.94,260.75,260.81,2710
2025-10-22 06:40:00,260.85,260.98,260.8,260.9,4678
2025-10-22 06:45:00,260.9,261.25,260.85,261.15,9363
2025-10-22 06:50:00,261.11,261.34,261.01,261.34,3708
2025-10-22 06:55:00,261.28,261.5,261.2,261.2,5459
2025-10-22 07:00:00,261.28,261.76,261.25,261.26,10952
2025-10-22 07:05:00,261.31,261.39,261.0,261.12,8129
2025-10-22 07:10:00,261.0,261.2,260.83,261.15,4193
2025-10-22 07:15:00,261.15,261.2,260.97,261.19,5851
2025-10-22 07:20:00,261.08,261.29,260.99,261.26,10162
2025-10-22 07:25:00,261.3,261.44,261.24,261.38,2844
2025-10-22 07:30:00,261.37,261.37,261.06,261.1,5200
2025-10-22 07:35:00,261.2,261.22,260.8,260.88,10091
2025-10-22 07:40:00,260.9,261.04,260.8,260.93,7812
2025-10-22 07:45:00,260.9,261.0,260.8,260.87,3460
2025-10-22 07:50:00,260.93,261.1,260.7,260.91,10836
2025-10-22 07:55:00,260.91,261.09,260.81,261.05,1894
2025-10-22 08:00:00,262.3,263.48,259.5,261.28,118079
2025-10-22 08:05:00,261.17,262.77,261.1,261.3,5748
2025-10-22 08:10:00,261.25,261.55,261.12,261.39,8396
2025-10-22 08:15:00,261.16,261.55,261.13,261.36,8125
2025-10-22 08:20:00,261.4075,261.55,261.12,261.46,16375
2025-10-22 08:25:00,261.5,261.8,261.38,261.59,6053
2025-10-22 08:30:00,261.6,261.6,261.11,261.2,15282
2025-10-22 08:35:00,261.3,261.3863,261.0,261.11,5302
2025-10-22 08:40:00,261.0,262.77,261.0,261.28,17253
2025-10-22 08:45:00,261.28,261.35,261.15,261.35,4344
2025-10-22 08:50:00,261.155,261.35,261.15,261.3,4814
2025-10-22 08:55:00,261.26,261.33,261.2,261.33,6879
2025-10-22 09:00:00,261.2,261.71,261.2,261.44,4365
2025-10-22 09:05:00,261.43,261.71,261.35,261.3512,4674
2025-10-22 09:10:00,261.46,261.59,261.35,261.51,6552
2025-10-22 09:15:00,261.45,261.8,261.44,261.72,11969
2025-10-22 09:20:00,261.72,261.78,261.53,261.6,8827
2025-10-22 09:25:00,261.6,262.76,261.1,262.68,93655
2025-10-22 09:30:00,262.65,262.85,260.26,260.3276,1864982
2025-10-22 09:35:00,260.31,260.81,260.03,260.76,730965
2025-10-22 09:40:00,260.76,261.2885,260.373,260.555,712131
2025-10-22 09:45:00,260.555,260.99,260.21,260.295,492971
2025-10-22 09:50:00,260.2877,261.1199,260.15,260.445,584774
2025-10-22 09:55:00,260.44,260.65,259.93,260.4,985053
2025-10-22 10:00:00,260.4125,260.46,259.8815,259.95,571064
2025-10-22 10:05:00,259.9322,260.735,259.72,260.32,661175
2025-10-22 10:10:00,260.31,261.34,260.25,261.0388,570451
2025-10-22 10:15:00,261.03,261.37,260.91,261.25,356174
2025-10-22 10:20:00,261.2502,261.3201,260.9,261.11,397674
2025-10-22 10:25:00,261.19,261.37,259.9207,260.0499,642242
2025-10-22 10:30:00,260.0,260.28,259.745,260.09,591999
2025-10-22 10:35:00,260.1099,260.6399,259.93,260.55,395924
2025-10-22 10:40:00,260.56,260.76,260.39,260.65,376018
2025-10-22 10:45:00,260.62,261.07,260.16,261.0686,474377
2025-10-22 10:50:00,261.07,261.14,260.519,260.97,299672
2025-10-22 10:55:00,260.97,261.11,260.65,260.74,240634
2025-10-22 11:00:00,260.75,260.76,260.2701,260.3122,345261
2025-10-22 11:05:00,260.315,260.4299,260.04,260.15,305028
2025-10-22 11:10:00,260.14,260.14,259.39,259.675,602994
2025-10-22 11:15:00,259.66,259.71,259.175,259.4,429596
2025-10-22 11:20:00,259.39,259.43,257.6401,258.52,1274424
2025-10-22 11:25:00,258.52,258.8,258.13,258.44,594258
2025-10-22 11:30:00,258.45,258.765,258.08,258.55,541191
2025-10-22 11:35:00,258.59,258.74,258.1,258.665,429051
2025-10-22 11:40:00,258.68,258.9991,258.5609,258.58,364514
2025-10-22 11:45:00,258.6,259.1797,258.5711,259.17,401674
2025-10-22 11:50:00,259.155,259.38,259.0,259.25,312287
2025-10-22 11:55:00,259.26,259.49,259.14,259.305,232042
2025-10-22 12:00:00,259.305,259.41,258.74,259.13,230758
2025-10-22 12:05:00,259.145,259.325,258.7692,258.79,226703
2025-10-22 12:10:00,258.775,258.79,258.53,258.57,277174
2025-10-22 12:15:00,258.56,258.7488,258.51,258.515,195076
2025-10-22 12:20:00,258.5,258.58,258.05,258.18,307851
2025-10-22 12:25:00,258.18,258.58,258.14,258.55,245585
2025-10-22 12:30:00,258.55,258.79,256.375,258.04,1381990
2025-10-22 12:35:00,258.04,258.24,257.786,257.9888,451615
2025-10-22 12:40:00,258.01,258.285,257.5801,257.66,278416
2025-10-22 12:45:00,257.675,257.8299,257.4201,257.595,282064
2025-10-22 12:50:00,257.5605,257.99,257.09,257.8405,346313
2025-10-22 12:55:00,257.87,258.21,257.58,257.67,227020
